Query_label	Target_label	ID	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function
epsJ	Fred_18-Q3-R57-64_BATAC.80_03706	Fred_18-Q3-R57-64_BATAC.80	3706	20.635	189	135	4	31	212	3	183	3.29e-25	107	tig01546531-10-42007240	2745140	2745943	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__	ESV7693.1439;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Ca_Epiflobacter,s:midas_s_23;	99.9	1439	FPLP01010156.15.1511 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	98.1	1498	0.11093597	SY
epsJ	Fred_18-Q3-R57-64_BATAC.80_03707	Fred_18-Q3-R57-64_BATAC.80	3707	22.267	247	186	5	5	248	3	246	5.51e-42	153	tig01546531-10-42007240	2745953	2746870	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__	ESV7693.1439;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Ca_Epiflobacter,s:midas_s_23;	99.9	1439	FPLP01010156.15.1511 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	98.1	1498	0.11093597	SY
epsJ	Fred_18-Q3-R57-64_BATAC.80_03708	Fred_18-Q3-R57-64_BATAC.80	3708	28.972	214	134	6	1	214	10	205	1.37e-50	176	tig01546531-10-42007240	2746821	2747747	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__	ESV7693.1439;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:Ca_Epiflobacter,s:midas_s_23;	99.9	1439	FPLP01010156.15.1511 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;metagenome	98.1	1498	0.11093597	SY
epsJ	Fred_18-Q3-R57-64_BATAC.85v2_00340	Fred_18-Q3-R57-64_BATAC.85v2	340	26.923	234	150	6	3	230	5	223	1.1e-47	168	tig00000072-10-43105590	354091	355044	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV8771.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_739,s:midas_s_8771;	99.7	1444	AF527583.1.1463 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;uncultured;uncultured bacterium	95.9	1471	0.2395739	SY
epsJ	Fred_18-Q3-R57-64_BATAC.85v2_00341	Fred_18-Q3-R57-64_BATAC.85v2	341	30.332	211	134	6	3	211	4	203	1.93e-54	185	tig00000072-10-43105590	355126	356028	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV8771.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_739,s:midas_s_8771;	99.7	1444	AF527583.1.1463 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;uncultured;uncultured bacterium	95.9	1471	0.2395739	SY
epsH	Fred_18-Q3-R57-64_BATAC.85v2_00343	Fred_18-Q3-R57-64_BATAC.85v2	343	27.311	238	161	5	5	240	4	231	4.16e-45	162	tig00000072-10-43105590	357042	357992	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV8771.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_739,s:midas_s_8771;	99.7	1444	AF527583.1.1463 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;uncultured;uncultured bacterium	95.9	1471	0.2395739	SY
epsJ	Fred_18-Q3-R57-64_BATAC.85v2_00381	Fred_18-Q3-R57-64_BATAC.85v2	381	22.42	281	163	7	1	236	62	332	1.62e-30	126	tig00000072-10-43105590	399356	400849	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV8771.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_739,s:midas_s_8771;	99.7	1444	AF527583.1.1463 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;uncultured;uncultured bacterium	95.9	1471	0.2395739	SY
epsJ	Fred_18-Q3-R57-64_BATAC.85v2_00504	Fred_18-Q3-R57-64_BATAC.85v2	504	21.811	243	178	4	5	246	6	237	3.57e-46	165	tig00000072-10-43105590	541662	542741	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV8771.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_739,s:midas_s_8771;	99.7	1444	AF527583.1.1463 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;uncultured;uncultured bacterium	95.9	1471	0.2395739	SY
epsJ	Fred_18-Q3-R57-64_BATAC.85v2_00508	Fred_18-Q3-R57-64_BATAC.85v2	508	23.333	210	132	7	7	212	11	195	7.44e-27	113	tig00000072-10-43105590	545733	546683	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV8771.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_739,s:midas_s_8771;	99.7	1444	AF527583.1.1463 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;uncultured;uncultured bacterium	95.9	1471	0.2395739	SY
epsJ	Fred_18-Q3-R57-64_BATAC.85v2_00510	Fred_18-Q3-R57-64_BATAC.85v2	510	21.849	238	172	6	3	235	7	235	3.28e-49	172	tig00000072-10-43105590	548210	549133	+	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV8771.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_739,s:midas_s_8771;	99.7	1444	AF527583.1.1463 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;uncultured;uncultured bacterium	95.9	1471	0.2395739	SY
epsJ	Fred_18-Q3-R57-64_BATAC.85v2_01416	Fred_18-Q3-R57-64_BATAC.85v2	1416	21.302	169	122	6	6	171	75	235	1.52e-13	76.4	tig00000072-10-43105590	1519687	1520727	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV8771.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_739,s:midas_s_8771;	99.7	1444	AF527583.1.1463 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;uncultured;uncultured bacterium	95.9	1471	0.2395739	SY
epsH	Fred_18-Q3-R57-64_BATAC.85v2_02757	Fred_18-Q3-R57-64_BATAC.85v2	2757	26.009	223	142	10	5	223	2	205	9.66e-27	112	tig00000072-10-43105590	2957549	2958442	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV8771.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_739,s:midas_s_8771;	99.7	1444	AF527583.1.1463 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;uncultured;uncultured bacterium	95.9	1471	0.2395739	SY
epsJ	Fred_18-Q3-R57-64_BATAC.85v2_03387	Fred_18-Q3-R57-64_BATAC.85v2	3387	27.542	236	157	5	3	235	4	228	8.76e-60	200	tig00000072-10-43105590	3641831	3642817	-	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__Austwickia;s__	ESV8771.1444;tax=d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales,f:Dermatophilaceae,g:midas_g_739,s:midas_s_8771;	99.7	1444	AF527583.1.1463 Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Dermatophilaceae;uncultured;uncultured bacterium	95.9	1471	0.2395739	SY
epsJ	Fred_18-Q3-R57-64_BATAC.880_02395	Fred_18-Q3-R57-64_BATAC.880	2395	28.049	82	57	2	4	83	16	97	6.08e-15	75.2	tig00019588-10-1288140	104515	104808	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV6500.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:midas_s_6500;	98.7	1461	AP012547.3257199.3258739 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;Sulfuritalea hydrogenivorans sk43H	98.2	1539	NA	SY
epsJ	Fred_18-Q3-R57-64_BATAC.880_03013	Fred_18-Q3-R57-64_BATAC.880	3013	21.127	213	157	7	4	210	1	208	2.03e-26	112	tig00023204-10-967550	93866	94927	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV6500.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:midas_s_6500;	98.7	1461	AP012547.3257199.3258739 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;Sulfuritalea hydrogenivorans sk43H	98.2	1539	NA	SY
epsJ	Fred_18-Q3-R57-64_BATAC.880_03280	Fred_18-Q3-R57-64_BATAC.880	3280	22.727	198	131	6	1	198	4	179	2.49e-17	85.6	tig00029218-10-780380	50731	51435	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Sulfuritalea;s__	ESV6500.1460;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Sulfuritalea,s:midas_s_6500;	98.7	1461	AP012547.3257199.3258739 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Sulfuritalea;Sulfuritalea hydrogenivorans sk43H	98.2	1539	NA	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.004_01519	Fred_18-Q3-R57-64_MAXAC.004	1519	21.429	252	184	6	4	252	6	246	5.61e-37	141	tig00010546-10-2378110	123283	124302	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rubrivivax;s__	ESV81.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Leptothrix,s:midas_s_81;	98.5	1451	FPLP01003697.16.1524 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;metagenome	98.5	1509	NA	SY
epsH	Fred_18-Q3-R57-64_MAXAC.004_01555	Fred_18-Q3-R57-64_MAXAC.004	1555	21.533	274	182	8	1	247	4	271	9.48e-39	145	tig00010546-10-2378110	170486	171484	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rubrivivax;s__	ESV81.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Leptothrix,s:midas_s_81;	98.5	1451	FPLP01003697.16.1524 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;metagenome	98.5	1509	NA	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.004_01902	Fred_18-Q3-R57-64_MAXAC.004	1902	20.87	230	171	2	4	232	5	224	7.88e-38	142	tig00012388-10-2001380	11601	12533	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rubrivivax;s__	ESV81.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Leptothrix,s:midas_s_81;	98.5	1451	FPLP01003697.16.1524 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;metagenome	98.5	1509	NA	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.004_03055	Fred_18-Q3-R57-64_MAXAC.004	3055	22.404	183	125	6	4	179	45	217	3.06e-22	100	tig00351107-10-5439050	235303	236148	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rubrivivax;s__	ESV81.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Leptothrix,s:midas_s_81;	98.5	1451	FPLP01003697.16.1524 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;metagenome	98.5	1509	NA	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.004_04544	Fred_18-Q3-R57-64_MAXAC.004	4544	23.913	92	64	2	5	96	15	100	1.34e-14	77.9	tig00351203-10-4363210	158402	159109	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rubrivivax;s__	ESV81.1451;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Burkholderiaceae,g:Leptothrix,s:midas_s_81;	98.5	1451	FPLP01003697.16.1524 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Leptothrix;metagenome	98.5	1509	NA	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.027_02202	Fred_18-Q3-R57-64_MAXAC.027	2202	29.167	216	146	4	4	218	8	217	7.49e-40	147	tig00350990-10-8822650	602078	602986	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Accumulibacter;s__	ESV2437.1494;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:Ca_Accumulibacter_phosphatis;	100	1494	EF565152.1.1530 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;uncultured bacterium	99.7	1531	NA	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.027_03225	Fred_18-Q3-R57-64_MAXAC.027	3225	23.276	232	168	7	2	229	358	583	6.95e-33	134	tig00351149-10-1399330	5745	7700	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Accumulibacter;s__	ESV2437.1494;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:Ca_Accumulibacter_phosphatis;	100	1494	EF565152.1.1530 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;uncultured bacterium	99.7	1531	NA	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.027_04717	Fred_18-Q3-R57-64_MAXAC.027	4717	26.068	234	165	5	5	232	23	254	2.21e-44	168	tig00351791-30-3361130	106676	109078	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Accumulibacter;s__	ESV2437.1494;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:Ca_Accumulibacter_phosphatis;	100	1494	EF565152.1.1530 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;uncultured bacterium	99.7	1531	NA	SY
epsH	Fred_18-Q3-R57-64_MAXAC.070_01269	Fred_18-Q3-R57-64_MAXAC.070	1269	25	84	61	1	6	87	245	328	7.3e-15	80.4	tig00004542-10-7539970	679728	680759	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	ESV142.1441;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_142,s:midas_s_142;	100	1441	JQ624281.1.1490 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured Bacteroidetes bacterium	99	1491	NA	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.070_03349	Fred_18-Q3-R57-64_MAXAC.070	3349	24.194	248	166	10	2	242	1	233	6.87e-39	144	tig00012622-10-2282690	98832	99722	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	ESV142.1441;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_142,s:midas_s_142;	100	1441	JQ624281.1.1490 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured Bacteroidetes bacterium	99	1491	NA	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.070_03351	Fred_18-Q3-R57-64_MAXAC.070	3351	21.63	319	228	10	1	311	1	305	3.91e-43	156	tig00012622-10-2282690	100723	101640	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	ESV142.1441;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_142,s:midas_s_142;	100	1441	JQ624281.1.1490 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured Bacteroidetes bacterium	99	1491	NA	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.070_04916	Fred_18-Q3-R57-64_MAXAC.070	4916	20.253	237	168	9	4	233	1	223	9.77e-18	87.9	tig01546810-10-4685040	430823	431719	-	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__	ESV142.1441;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_142,s:midas_s_142;	100	1441	JQ624281.1.1490 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured Bacteroidetes bacterium	99	1491	NA	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.073_03086	Fred_18-Q3-R57-64_MAXAC.073	3086	20.056	359	238	14	3	344	282	608	4.43e-16	85.6	tig00351274-10-13806640	1352771	1356163	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__;s__	ESV4234.1494;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Cellvibrionales,f:Porticoccaceae,g:C1-B045,s:midas_s_3241;	99.9	1494	KT361153.1.1527 Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae;C1-B045;uncultured bacterium	99.3	1527	NA	SY
epsH	Fred_18-Q3-R57-64_MAXAC.109_cln_00842	Fred_18-Q3-R57-64_MAXAC.109_cln	842	20.736	299	213	8	5	288	4	293	1.89e-31	125	tig00000034-10-58323470	1014264	1015220	-	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__	ESV206.1461;tax=d:Bacteria,p:Fibrobacteres,c:Fibrobacteria,o:Fibrobacterales,f:Fibrobacteraceae,g:midas_g_206,s:midas_s_206;	99.9	1461	FPLP01002797.20.1537 Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;uncultured;metagenome	97.5	1520	0.244525	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.109_cln_00847	Fred_18-Q3-R57-64_MAXAC.109_cln	847	21.073	261	182	6	1	258	1	240	2.68e-48	168	tig00000034-10-58323470	1018993	1019769	-	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__	ESV206.1461;tax=d:Bacteria,p:Fibrobacteres,c:Fibrobacteria,o:Fibrobacterales,f:Fibrobacteraceae,g:midas_g_206,s:midas_s_206;	99.9	1461	FPLP01002797.20.1537 Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;uncultured;metagenome	97.5	1520	0.244525	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.109_cln_01105	Fred_18-Q3-R57-64_MAXAC.109_cln	1105	20.202	198	145	5	3	197	6	193	1.04e-29	120	tig00000034-10-58323470	1360999	1361853	+	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__	ESV206.1461;tax=d:Bacteria,p:Fibrobacteres,c:Fibrobacteria,o:Fibrobacterales,f:Fibrobacteraceae,g:midas_g_206,s:midas_s_206;	99.9	1461	FPLP01002797.20.1537 Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;uncultured;metagenome	97.5	1520	0.244525	SY
epsH	Fred_18-Q3-R57-64_MAXAC.109_cln_01211	Fred_18-Q3-R57-64_MAXAC.109_cln	1211	22.318	233	175	4	2	233	3	230	5.57e-45	160	tig00000034-10-58323470	1508643	1509533	-	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__	ESV206.1461;tax=d:Bacteria,p:Fibrobacteres,c:Fibrobacteria,o:Fibrobacterales,f:Fibrobacteraceae,g:midas_g_206,s:midas_s_206;	99.9	1461	FPLP01002797.20.1537 Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;uncultured;metagenome	97.5	1520	0.244525	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.109_cln_01843	Fred_18-Q3-R57-64_MAXAC.109_cln	1843	24.153	236	165	7	8	236	441	669	8.54e-42	161	tig00000034-10-58323470	2283276	2293610	-	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__	ESV206.1461;tax=d:Bacteria,p:Fibrobacteres,c:Fibrobacteria,o:Fibrobacterales,f:Fibrobacteraceae,g:midas_g_206,s:midas_s_206;	99.9	1461	FPLP01002797.20.1537 Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;uncultured;metagenome	97.5	1520	0.244525	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.109_cln_01846	Fred_18-Q3-R57-64_MAXAC.109_cln	1846	21.3	277	187	7	2	248	5	280	1.83e-33	130	tig00000034-10-58323470	2298780	2299667	+	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__	ESV206.1461;tax=d:Bacteria,p:Fibrobacteres,c:Fibrobacteria,o:Fibrobacterales,f:Fibrobacteraceae,g:midas_g_206,s:midas_s_206;	99.9	1461	FPLP01002797.20.1537 Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;uncultured;metagenome	97.5	1520	0.244525	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.109_cln_03082	Fred_18-Q3-R57-64_MAXAC.109_cln	3082	23.265	245	173	8	3	239	7	244	7.87e-42	160	tig00000034-10-58323470	3758173	3760488	+	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__	ESV206.1461;tax=d:Bacteria,p:Fibrobacteres,c:Fibrobacteria,o:Fibrobacterales,f:Fibrobacteraceae,g:midas_g_206,s:midas_s_206;	99.9	1461	FPLP01002797.20.1537 Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;uncultured;metagenome	97.5	1520	0.244525	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.109_cln_03084	Fred_18-Q3-R57-64_MAXAC.109_cln	3084	23.052	308	210	13	3	296	7	301	1.03e-39	148	tig00000034-10-58323470	3761727	3762743	+	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__	ESV206.1461;tax=d:Bacteria,p:Fibrobacteres,c:Fibrobacteria,o:Fibrobacterales,f:Fibrobacteraceae,g:midas_g_206,s:midas_s_206;	99.9	1461	FPLP01002797.20.1537 Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;uncultured;metagenome	97.5	1520	0.244525	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.109_cln_03217	Fred_18-Q3-R57-64_MAXAC.109_cln	3217	22.271	229	160	9	3	220	14	235	2.05e-24	106	tig00000034-10-58323470	3918369	3919334	-	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__	ESV206.1461;tax=d:Bacteria,p:Fibrobacteres,c:Fibrobacteria,o:Fibrobacterales,f:Fibrobacteraceae,g:midas_g_206,s:midas_s_206;	99.9	1461	FPLP01002797.20.1537 Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;uncultured;metagenome	97.5	1520	0.244525	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.112_01148	Fred_18-Q3-R57-64_MAXAC.112	1148	24.67	227	165	4	3	229	4	224	6.89e-55	187	tig00003530-10-8319360	354565	355524	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB13;s__	ESV1091.1411;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:A4b,g:OLB13,s:midas_s_1091;	99.9	1411	FPLP01007138.10.1478 Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;OLB13;metagenome	99.5	1471	0.1279423	SY
epsJ	Fred_18-Q3-R57-64_MAXAC.112_05333	Fred_18-Q3-R57-64_MAXAC.112	5333	25.106	235	169	5	3	236	4	232	3.36e-55	186	tig01547300-10-1449200	102781	103590	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB13;s__	ESV1091.1411;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:A4b,g:OLB13,s:midas_s_1091;	99.9	1411	FPLP01007138.10.1478 Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;OLB13;metagenome	99.5	1471	0.1279423	SY
