Query_label	Target_label	ID	ProkkaNO	Percent_identity	align_length	mismatch	gap_opens	start_query	end_query	start_target	end_target	E_value	Bit score	seqname	start	end	strand	GTDBTax	MiDAS3_6Tax	MIdentity	MAlnLgth	SILVA138Tax	SIdentity	SAlnLgth	max_abund	Function
bcsCII	Fred_18-Q3-R57-64_MAXAC.027_00894	Fred_18-Q3-R57-64_MAXAC.027	894	21.237	372	267	5	329	695	33	383	3.76e-22	106	tig00350986-10-6355510	191877	193028	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Accumulibacter;s__	ESV2437.1494;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:Ca_Accumulibacter_phosphatis;	100	1494	EF565152.1.1530 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;uncultured bacterium	99.7	1531	NA	Export
bcsABII-A	Fred_18-Q3-R57-64_MAXAC.027_03324	Fred_18-Q3-R57-64_MAXAC.027	3324	20.136	442	316	9	84	500	722	1151	7.1e-53	210	tig00351149-10-1399330	115546	119049	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Accumulibacter;s__	ESV2437.1494;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:Ca_Accumulibacter_phosphatis;	100	1494	EF565152.1.1530 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;uncultured bacterium	99.7	1531	NA	SY
bcsCII	Fred_18-Q3-R57-64_MAXAC.027_03667	Fred_18-Q3-R57-64_MAXAC.027	3667	20.06	334	232	6	219	535	63	378	1.36e-13	80.4	tig00351383-10-3762090	197548	198684	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Accumulibacter;s__	ESV2437.1494;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:Ca_Accumulibacter_phosphatis;	100	1494	EF565152.1.1530 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;uncultured bacterium	99.7	1531	NA	Export
bcsABII-A	Fred_18-Q3-R57-64_MAXAC.027_03689	Fred_18-Q3-R57-64_MAXAC.027	3689	20.438	411	296	10	91	482	1	399	6.03e-61	221	tig00351383-10-3762090	224662	225942	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Accumulibacter;s__	ESV2437.1494;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:Ca_Accumulibacter_phosphatis;	100	1494	EF565152.1.1530 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;uncultured bacterium	99.7	1531	NA	SY
bcsCII	Fred_18-Q3-R57-64_MAXAC.027_04722	Fred_18-Q3-R57-64_MAXAC.027	4722	21.947	565	390	12	330	883	13	537	5.31e-53	208	tig00351791-30-3361130	112889	115696	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Accumulibacter;s__	ESV2437.1494;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:Ca_Accumulibacter_phosphatis;	100	1494	EF565152.1.1530 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;uncultured bacterium	99.7	1531	NA	Export
bcsCII	Fred_18-Q3-R57-64_MAXAC.027_04803	Fred_18-Q3-R57-64_MAXAC.027	4803	20.588	544	386	9	328	865	267	770	2.54e-27	126	tig00351791-30-3361130	215708	218053	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Accumulibacter;s__	ESV2437.1494;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Betaproteobacteriales,f:Rhodocyclaceae,g:Ca_Accumulibacter,s:Ca_Accumulibacter_phosphatis;	100	1494	EF565152.1.1530 Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Candidatus Accumulibacter;uncultured bacterium	99.7	1531	NA	Export
bcsY	Fred_18-Q3-R57-64_MAXAC.109_cln_01315	Fred_18-Q3-R57-64_MAXAC.109_cln	1315	20.27	370	253	8	27	357	16	382	1.04e-38	148	tig00000034-10-58323470	1638103	1639251	+	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__	ESV206.1461;tax=d:Bacteria,p:Fibrobacteres,c:Fibrobacteria,o:Fibrobacterales,f:Fibrobacteraceae,g:midas_g_206,s:midas_s_206;	99.9	1461	FPLP01002797.20.1537 Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;uncultured;metagenome	97.5	1520	0.244525	MOD
bcsCII	Fred_18-Q3-R57-64_MAXAC.109_cln_04621	Fred_18-Q3-R57-64_MAXAC.109_cln	4621	20.679	324	250	3	445	768	2	318	4.65e-12	75	tig00000034-10-58323470	5614179	5615165	-	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__UBA5070;s__	ESV206.1461;tax=d:Bacteria,p:Fibrobacteres,c:Fibrobacteria,o:Fibrobacterales,f:Fibrobacteraceae,g:midas_g_206,s:midas_s_206;	99.9	1461	FPLP01002797.20.1537 Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;uncultured;metagenome	97.5	1520	0.244525	Export
bcsABII-A	Fred_18-Q3-R57-64_MAXAC.112_03892	Fred_18-Q3-R57-64_MAXAC.112	3892	24.413	426	291	11	101	502	3	421	5.83e-95	321	tig00009160-10-2900740	184930	186390	-	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB13;s__	ESV1091.1411;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:A4b,g:OLB13,s:midas_s_1091;	99.9	1411	FPLP01007138.10.1478 Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;OLB13;metagenome	99.5	1471	0.1279423	SY
bcsCII	Fred_18-Q3-R57-64_MAXAC.112_04100	Fred_18-Q3-R57-64_MAXAC.112	4100	20.486	288	217	4	418	703	36	313	4.96e-22	104	tig00012697-10-1681890	104258	105199	+	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB13;s__	ESV1091.1411;tax=d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:SBR1031,f:A4b,g:OLB13,s:midas_s_1091;	99.9	1411	FPLP01007138.10.1478 Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;OLB13;metagenome	99.5	1471	0.1279423	Export
bcsABII-A	Fred_18-Q3-R57-64_MAXAC.148_00038	Fred_18-Q3-R57-64_MAXAC.148	38	25.392	319	221	9	115	423	103	414	8.38e-13	79.3	tig00002400-10-7328960	33939	35693	-	d__Bacteria;p__AABM5-125-24;c__;o__;f__;g__;s__	ESV4370.1445;tax=d:Bacteria,p:Fibrobacteres,c:Chitinivibrionia,o:midas_o_1477,f:midas_f_1477,g:midas_g_1477,s:midas_s_1477;	99.2	1445	FPLP01006634.11.1515 Bacteria;Desulfobacterota;Desulfuromonadia;PB19;metagenome	95.5	1505	NA	SY
bcsY	Fred_18-Q3-R57-64_MAXAC.209_00497	Fred_18-Q3-R57-64_MAXAC.209	497	28.079	406	255	13	4	383	1	395	6.11e-75	251	tig00350925-10-14617120	185003	187114	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__	ESV1282.1475;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:Dokdonella,s:midas_s_1282;	100	1475	JN679143.1.1520 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;uncultured Dokdonella sp.	99.4	1520	0.8148741	MOD
bcsCII	Fred_18-Q3-R57-64_MAXAC.209_00668	Fred_18-Q3-R57-64_MAXAC.209	668	23.438	256	190	3	409	664	24	273	3.91e-18	96.1	tig00350925-10-14617120	372560	374224	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__	ESV1282.1475;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:Dokdonella,s:midas_s_1282;	100	1475	JN679143.1.1520 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;uncultured Dokdonella sp.	99.4	1520	0.8148741	Export
bcsCII	Fred_18-Q3-R57-64_MAXAC.209_01259	Fred_18-Q3-R57-64_MAXAC.209	1259	22.438	361	274	2	425	785	19	373	4.72e-13	80	tig00350925-10-14617120	1027794	1029665	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__	ESV1282.1475;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:Dokdonella,s:midas_s_1282;	100	1475	JN679143.1.1520 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;uncultured Dokdonella sp.	99.4	1520	0.8148741	Export
bcsCII	Fred_18-Q3-R57-64_MAXAC.209_02006	Fred_18-Q3-R57-64_MAXAC.209	2006	23.223	422	295	6	461	880	1	395	2.42e-45	181	tig00350929-10-2911090	251148	253226	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__	ESV1282.1475;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:Dokdonella,s:midas_s_1282;	100	1475	JN679143.1.1520 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;uncultured Dokdonella sp.	99.4	1520	0.8148741	Export
bcsABII-A	Fred_18-Q3-R57-64_MAXAC.209_02719	Fred_18-Q3-R57-64_MAXAC.209	2719	20.677	561	400	15	36	562	306	855	1.39e-96	337	tig01554391-10-13519210	627612	630203	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__	ESV1282.1475;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Xanthomonadales,f:Rhodanobacteraceae,g:Dokdonella,s:midas_s_1282;	100	1475	JN679143.1.1520 Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Dokdonella;uncultured Dokdonella sp.	99.4	1520	0.8148741	SY
bcsY	Fred_18-Q3-R57-64_MAXAC.220_01009	Fred_18-Q3-R57-64_MAXAC.220	1009	23.747	379	244	10	40	377	15	389	1.68e-47	175	tig00001084-10-19102340	879401	881194	+	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus infantarius	ESV146.1471;tax=d:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus,s:Streptococcus_lutetiensis;	100	1471	CP013689.398494.400046 Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus infantarius	100	1546	0.14035064	MOD
bcsCII	Fred_18-Q3-R57-64_MAXAC.222_00193	Fred_18-Q3-R57-64_MAXAC.222	193	20.551	472	348	5	412	882	12	457	4.59e-29	131	tig00000202-10-25454520	244632	246779	-	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	100	1458	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	99.7	1477	NA	Export
bcsABII-A	Fred_18-Q3-R57-64_MAXAC.222_00465	Fred_18-Q3-R57-64_MAXAC.222	465	21.784	482	341	12	104	557	8	481	3.36e-96	325	tig00000202-10-25454520	583724	585190	+	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	100	1458	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	99.7	1477	NA	SY
bcsCII	Fred_18-Q3-R57-64_MAXAC.222_01002	Fred_18-Q3-R57-64_MAXAC.222	1002	21.452	303	217	4	298	599	20	302	1.03e-10	70.7	tig00000202-10-25454520	1146985	1147917	+	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	100	1458	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	99.7	1477	NA	Export
bcsY	Fred_18-Q3-R57-64_MAXAC.222_01652	Fred_18-Q3-R57-64_MAXAC.222	1652	27.346	373	254	9	16	377	3	369	5.68e-86	279	tig00000202-10-25454520	1921877	1923883	+	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__F11;f__FEN-1173;g__;s__	ESV595.1458;tax=d:Bacteria,p:Elusimicrobia,c:Elusimicrobia,o:MVP-88,f:midas_f_595,g:midas_g_595,s:midas_s_595;	100	1458	FPLP01009312.6.1482 Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;metagenome	99.7	1477	NA	MOD
bcsCII	Fred_18-Q3-R57-64_MAXAC.274_00006	Fred_18-Q3-R57-64_MAXAC.274	6	20.073	274	198	3	342	613	12	266	4.61e-15	87.3	tig00000997-10-21978340	7213	10125	+	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__;s__	ESV4052.1419;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Dongiales,f:Dongiaceae,g:Dongia,s:midas_s_4052;	99.2	1419	FPLS01000610.7.1484 Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;metagenome	95.1	1483	0.08626474	Export
bcsABII-A	Fred_18-Q3-R57-64_MAXAC.274_02642	Fred_18-Q3-R57-64_MAXAC.274	2642	20.065	618	435	16	24	596	342	945	5.92e-91	324	tig00001668-10-14163590	406294	409155	+	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__;s__	ESV4052.1419;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Dongiales,f:Dongiaceae,g:Dongia,s:midas_s_4052;	99.2	1419	FPLS01000610.7.1484 Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;metagenome	95.1	1483	0.08626474	SY
bcsCII	Fred_18-Q3-R57-64_MAXAC.274_03143	Fred_18-Q3-R57-64_MAXAC.274	3143	20.202	297	215	3	373	666	53	330	1.93e-11	73.4	tig00001668-10-14163590	909697	910725	+	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__;s__	ESV4052.1419;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Dongiales,f:Dongiaceae,g:Dongia,s:midas_s_4052;	99.2	1419	FPLS01000610.7.1484 Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;metagenome	95.1	1483	0.08626474	Export
bcsCII	Fred_18-Q3-R57-64_MAXAC.274_04333	Fred_18-Q3-R57-64_MAXAC.274	4333	22.295	305	215	6	328	622	113	405	5.58e-09	66.9	tig00002610-10-11133940	682300	683835	+	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__;s__	ESV4052.1419;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Dongiales,f:Dongiaceae,g:Dongia,s:midas_s_4052;	99.2	1419	FPLS01000610.7.1484 Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;metagenome	95.1	1483	0.08626474	Export
bcsY	Fred_18-Q3-R57-64_MAXAC.274_04580	Fred_18-Q3-R57-64_MAXAC.274	4580	28.117	377	249	7	27	381	4	380	1.57e-84	269	tig00002610-10-11133940	942501	943853	-	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__;s__	ESV4052.1419;tax=d:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Dongiales,f:Dongiaceae,g:Dongia,s:midas_s_4052;	99.2	1419	FPLS01000610.7.1484 Bacteria;Proteobacteria;Alphaproteobacteria;Dongiales;Dongiaceae;Dongia;metagenome	95.1	1483	0.08626474	MOD
bcsY	Fred_18-Q3-R57-64_MAXAC.276_00579	Fred_18-Q3-R57-64_MAXAC.276	579	21.083	351	232	8	31	352	19	353	2.06e-26	114	tig00000756-10-19749050	654926	656062	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__;s__	ESV4101.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:midas_g_4101,s:midas_s_4101;	99.7	1479	KF712888.1.1522 Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured bacterium	92.6	1522	0.13812487	MOD
bcsCII	Fred_18-Q3-R57-64_MAXAC.276_00719	Fred_18-Q3-R57-64_MAXAC.276	719	21.348	267	206	2	463	727	28	292	1.15e-09	68.4	tig00000756-10-19749050	823709	824959	+	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__;s__	ESV4101.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:midas_g_4101,s:midas_s_4101;	99.7	1479	KF712888.1.1522 Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured bacterium	92.6	1522	0.13812487	Export
bcsCII	Fred_18-Q3-R57-64_MAXAC.276_00764	Fred_18-Q3-R57-64_MAXAC.276	764	20.069	289	224	4	374	657	28	314	4.49e-06	56.9	tig00000756-10-19749050	878622	879644	+	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__;s__	ESV4101.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:midas_g_4101,s:midas_s_4101;	99.7	1479	KF712888.1.1522 Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured bacterium	92.6	1522	0.13812487	Export
bcsCII	Fred_18-Q3-R57-64_MAXAC.276_01676	Fred_18-Q3-R57-64_MAXAC.276	1676	22.053	263	185	4	593	854	723	966	4.8e-07	61.1	tig00000756-10-19749050	1922557	1925493	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__;s__	ESV4101.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:midas_g_4101,s:midas_s_4101;	99.7	1479	KF712888.1.1522 Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured bacterium	92.6	1522	0.13812487	Export
bcsCII	Fred_18-Q3-R57-64_MAXAC.276_02283	Fred_18-Q3-R57-64_MAXAC.276	2283	21.646	328	231	3	358	678	62	370	1.11e-21	104	tig00001056-10-18270440	603687	604814	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__;s__	ESV4101.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:midas_g_4101,s:midas_s_4101;	99.7	1479	KF712888.1.1522 Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured bacterium	92.6	1522	0.13812487	Export
bcsCII	Fred_18-Q3-R57-64_MAXAC.276_02567	Fred_18-Q3-R57-64_MAXAC.276	2567	23.026	304	210	6	315	616	39	320	6.47e-17	90	tig00001056-10-18270440	922485	923516	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__;s__	ESV4101.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:midas_g_4101,s:midas_s_4101;	99.7	1479	KF712888.1.1522 Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured bacterium	92.6	1522	0.13812487	Export
bcsABII-A	Fred_18-Q3-R57-64_MAXAC.276_02965	Fred_18-Q3-R57-64_MAXAC.276	2965	21.548	478	331	16	103	557	7	463	8.98e-96	323	tig00001056-10-18270440	1377078	1378520	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__;s__	ESV4101.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:midas_g_4101,s:midas_s_4101;	99.7	1479	KF712888.1.1522 Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured bacterium	92.6	1522	0.13812487	SY
bcsCII	Fred_18-Q3-R57-64_MAXAC.276_03567	Fred_18-Q3-R57-64_MAXAC.276	3567	22.059	408	291	6	272	676	43	426	9.35e-31	133	tig00004596-10-5838700	228826	230112	+	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__;s__	ESV4101.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:midas_g_4101,s:midas_s_4101;	99.7	1479	KF712888.1.1522 Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured bacterium	92.6	1522	0.13812487	Export
bcsCII	Fred_18-Q3-R57-64_MAXAC.276_04080	Fred_18-Q3-R57-64_MAXAC.276	4080	21.25	320	227	4	320	633	37	337	9.26e-16	86.5	tig00012501-10-1883840	177913	178959	-	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__;s__	ESV4101.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:midas_g_4101,s:midas_s_4101;	99.7	1479	KF712888.1.1522 Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured bacterium	92.6	1522	0.13812487	Export
bcsABII-A	Fred_18-Q3-R57-64_MAXAC.276_04314	Fred_18-Q3-R57-64_MAXAC.276	4314	22.348	443	311	11	139	556	51	485	4.91e-71	264	tig00350877-10-9424140	31350	34202	+	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__;s__	ESV4101.1479;tax=d:Bacteria,p:Proteobacteria,c:Deltaproteobacteria,o:Myxococcales,f:Sandaracinaceae,g:midas_g_4101,s:midas_s_4101;	99.7	1479	KF712888.1.1522 Bacteria;Myxococcota;Polyangia;Polyangiales;Sandaracinaceae;uncultured;uncultured bacterium	92.6	1522	0.13812487	SY
bcsABII-A	Fred_18-Q3-R57-64_MAXAC.280_02536	Fred_18-Q3-R57-64_MAXAC.280	2536	20.603	398	282	12	107	477	20	410	2.44e-96	322	tig00351160-10-9729740	818471	819703	+	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__	ESV384.1450;tax=d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales,f:Saprospiraceae,g:midas_g_384,s:midas_s_384;	100	1450	EU177725.1.1318 Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;uncultured;uncultured Saprospiraceae bacterium	96.2	1329	NA	SY
bcsY	Fred_18-Q3-R57-64_MAXAC.287_01564	Fred_18-Q3-R57-64_MAXAC.287	1564	28.358	335	226	6	27	348	4	337	1.02e-85	278	tig00001091-10-17866730	1623612	1625597	-	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Competibacter;s__	ESV357.1446;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Competibacterales,f:Competibacteraceae,g:Ca_Competibacter,s:midas_s_357;	99.3	1446	HQ010708.1.1485 Bacteria;Proteobacteria;Gammaproteobacteria;Competibacterales;Competibacteraceae;Candidatus Competibacter;uncultured bacterium	98.8	1487	0.7820454	MOD
bcsY	Fred_18-Q3-R57-64_MAXAC.287_01681	Fred_18-Q3-R57-64_MAXAC.287	1681	25.429	350	227	11	27	350	12	353	1.75e-58	200	tig00001091-10-17866730	1740938	1742086	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Competibacter;s__	ESV357.1446;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Competibacterales,f:Competibacteraceae,g:Ca_Competibacter,s:midas_s_357;	99.3	1446	HQ010708.1.1485 Bacteria;Proteobacteria;Gammaproteobacteria;Competibacterales;Competibacteraceae;Candidatus Competibacter;uncultured bacterium	98.8	1487	0.7820454	MOD
bcsCII	Fred_18-Q3-R57-64_MAXAC.287_04131	Fred_18-Q3-R57-64_MAXAC.287	4131	21.429	294	223	2	408	696	68	358	1.14e-09	68.4	tig01546643-10-5313960	109816	111045	+	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Competibacter;s__	ESV357.1446;tax=d:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Competibacterales,f:Competibacteraceae,g:Ca_Competibacter,s:midas_s_357;	99.3	1446	HQ010708.1.1485 Bacteria;Proteobacteria;Gammaproteobacteria;Competibacterales;Competibacteraceae;Candidatus Competibacter;uncultured bacterium	98.8	1487	0.7820454	Export
bcsCII	Fred_18-Q3-R57-64_MAXAC.288_00092	Fred_18-Q3-R57-64_MAXAC.288	92	21.231	325	217	6	227	532	474	778	2.77e-19	100	tig00000189-10-47221210	117333	119687	+	d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__	ESV7564.1485;tax=d:Bacteria,p:Ca_Fermentibacterota,c:Ca_Fermentibacteria,o:midas_o_753,f:midas_f_753,g:midas_g_753,s:midas_s_7564;	99.7	1485	JX431969.1.1465 Bacteria;Latescibacterota;uncultured bacterium	99.1	1467	0.727406	Export
